key_a,key_b,clean_accuracy_permuted,clean_loss_permuted
230_2,50_1,1.0,30909.8021375
230_2,50_2,50.83,2.668681142425537
230_2,50_3,28.71,3.786643408584595
230_2,50_4,26.24,3.600780872344971
230_2,60_1,1.0,162.1629010986328
230_2,60_2,56.42,2.39280680809021
230_2,60_3,32.18,3.582147043609619
230_2,60_4,38.72,3.0871691692352297
230_2,70_1,1.11,75.53905947265625
230_2,70_2,65.76,1.8844331260681153
230_2,70_3,37.54,3.368557802963257
230_2,70_4,52.6,2.4065831298828124
230_2,80_1,1.0,50.636503833007815
230_2,80_2,67.67,1.7149430612564087
230_2,80_3,50.26,2.7047540866851807
230_2,80_4,58.59,2.054794765853882
230_2,90_1,1.0,120.66555728759765
230_2,90_2,71.19,1.4967899234771729
230_2,90_3,54.93,2.3617486831665038
230_2,90_4,65.48,1.7000479640960693
230_3,230_3,77.85,1.0283894713401796
230_3,230_4,70.05,1.359912232017517
230_3,240_1,10.44,4.375652275085449
230_3,240_2,78.94,0.9910097188949585
230_3,240_3,78.98,0.9871587125778198
230_3,240_4,75.11,1.1467122200012208
230_3,250_1,9.49,4.5314309127807615
230_3,250_2,78.6,0.9934879468917847
230_3,250_3,78.69,0.9917514937400818
230_3,250_4,77.69,1.03083374376297
230_3,260_1,10.5,4.554154328918457
230_3,260_2,78.86,0.9929666164398193
230_3,260_3,78.55,0.9973891795158386
230_3,260_4,78.5,0.9939403542518616
230_3,270_1,46.13,2.5816259857177735
230_3,270_2,78.77,0.992135085773468
230_3,270_3,78.77,0.9922627034187317
230_3,270_4,78.58,0.9974141877174377
230_3,280_1,78.65,0.9957751196861268
230_3,280_2,78.7,0.9911512117385864
230_3,280_3,78.75,0.9915638779640198
230_3,280_4,78.71,0.9951503472328186
230_3,290_1,78.6,0.995681761932373
230_3,290_2,78.79,0.9935875266075135
230_3,290_3,78.83,0.9935412231445313
230_3,290_4,78.77,0.9945692468643188
230_3,300_1,78.75,0.9953352920532227
230_3,300_2,78.87,0.994741175365448
230_3,300_3,78.78,0.9930306331634522
230_3,300_4,78.82,0.9957244493484497
230_3,50_1,1.0,4896.67410859375
230_3,50_2,47.87,2.878853012084961
230_3,50_3,28.38,3.8088501953125
230_3,50_4,20.75,3.808319971847534
230_3,60_1,1.0,43.54784322509766
230_3,60_2,52.55,2.6037440101623535
230_3,60_3,33.93,3.631765118408203
230_3,60_4,29.94,3.4169482917785645
230_3,70_1,1.0,23.401575891113282
230_3,70_2,63.65,2.0327992805480957
230_3,70_3,37.57,3.376643046951294
230_3,70_4,47.76,2.6427797653198244
230_3,80_1,1.0,42.06172993164063
230_3,80_2,64.47,1.8898164855957031
230_3,80_3,49.09,2.7582393829345704
230_3,80_4,54.48,2.2453268692016604
230_3,90_1,1.0,68.0482250732422
230_3,90_2,69.95,1.558720580101013
230_3,90_3,54.15,2.4253272789001463
230_3,90_4,62.36,1.8524335229873656
230_4,230_4,78.26,1.0053343104362489
230_4,240_1,73.17,1.1943043402671814
230_4,240_2,71.45,1.2979378608703613
230_4,240_3,70.75,1.3352861192703247
230_4,240_4,78.71,0.9801538038253784
230_4,250_1,73.29,1.200449645614624
230_4,250_2,73.39,1.206706333732605
230_4,250_3,66.74,1.528097862625122
230_4,250_4,78.12,0.9968203715324402
230_4,260_1,74.62,1.1456409756660462
230_4,260_2,71.98,1.2651039036750793
230_4,260_3,59.06,1.8895809896469116
230_4,260_4,76.87,1.05411024684906
230_4,270_1,78.45,0.9892833297729492
230_4,270_2,70.9,1.3100974855422973
230_4,270_3,66.15,1.5564126201629638
230_4,270_4,73.83,1.1903596277236939
230_4,280_1,61.26,1.7817829479217528
230_4,280_2,69.75,1.363522995185852
230_4,280_3,68.8,1.4169121633529662
230_4,280_4,70.79,1.319266209602356
230_4,290_1,68.26,1.4451721336364747
230_4,290_2,69.26,1.3861025987625122
230_4,290_3,69.08,1.3884957664489745
230_4,290_4,69.14,1.3891376155853272
230_4,300_1,68.27,1.4312899328231812
230_4,300_2,69.43,1.378116431236267
230_4,300_3,69.23,1.3920312269210815
230_4,300_4,69.28,1.3922492588043214
230_4,50_1,1.0,70.22044340820312
230_4,50_2,7.38,4.413920639038086
230_4,50_3,8.52,4.277527716827392
230_4,50_4,4.66,4.523951804351807
230_4,60_1,1.0,6.883701740264892
230_4,60_2,6.47,4.376407453918457
230_4,60_3,15.42,4.16291243057251
230_4,60_4,4.85,4.504674543762207
230_4,70_1,1.11,4.652255863952637
230_4,70_2,12.28,4.226982206726074
230_4,70_3,14.85,4.06970583190918
230_4,70_4,5.62,4.456533410644531
230_4,80_1,1.0,4.608900392150879
230_4,80_2,9.73,4.262279444122314
230_4,80_3,24.35,3.6899690269470216
230_4,80_4,6.21,4.387529875946045
230_4,90_1,0.97,4.6187884147644045
230_4,90_2,15.88,4.0243794586181645
230_4,90_3,24.36,3.647681996536255
230_4,90_4,8.6,4.2804449172973635
240_1,240_1,77.93,0.9986642808914185
240_1,240_2,12.31,4.287530946350097
240_1,240_3,11.01,4.314980145263672
240_1,240_4,67.99,1.4233273574829102
240_1,250_1,74.64,1.1148475693702697
240_1,250_2,16.81,4.038227870941162
240_1,250_3,7.78,4.446894166564942
240_1,250_4,57.23,1.955913709640503
240_1,260_1,75.05,1.0982663274765014
240_1,260_2,14.01,4.18268040008545
240_1,260_3,5.64,4.50466201095581
240_1,260_4,34.42,3.0973397956848143
240_1,270_1,75.06,1.0920445627212525
240_1,270_2,12.03,4.2516776443481445
240_1,270_3,7.66,4.4430207221984865
240_1,270_4,18.74,3.9422942848205564
240_1,280_1,6.15,4.5183892143249516
240_1,280_2,10.69,4.327690575408935
240_1,280_3,9.45,4.358018421936035
240_1,280_4,12.2,4.254345092773438
240_1,290_1,9.18,4.37272834777832
240_1,290_2,10.32,4.336838597106934
240_1,290_3,10.09,4.340519995117187
240_1,290_4,10.28,4.337378452301025
240_1,300_1,9.51,4.369722898101807
240_1,300_2,10.38,4.33765327835083
240_1,300_3,10.09,4.342943266296387
240_1,300_4,10.25,4.333417111968994
240_1,50_1,1.0,9.179885437011718
240_1,50_2,1.7,4.593985833740234
240_1,50_3,2.2,4.564766120910645
240_1,50_4,1.0,4.600590304565429
240_1,60_1,1.0,4.896611850738525
240_1,60_2,1.78,4.595408107757568
240_1,60_3,3.73,4.54740613861084
240_1,60_4,1.38,4.60432469406128
240_1,70_1,1.14,4.600271765899659
240_1,70_2,2.91,4.58232378692627
240_1,70_3,3.54,4.557730715942383
240_1,70_4,1.65,4.601517372131347
240_1,80_1,1.4,4.605788903808594
240_1,80_2,1.44,4.5884653747558595
240_1,80_3,3.54,4.491573149108887
240_1,80_4,1.33,4.602529127502441
240_1,90_1,1.81,4.602114682006836
240_1,90_2,2.62,4.583018480682373
240_1,90_3,3.72,4.540062742614746
240_1,90_4,1.59,4.61847586517334
240_2,240_2,78.43,1.0229181690216065
240_2,240_3,78.8,0.9950062329292297
240_2,240_4,75.4,1.1220502651214599
240_2,250_1,11.75,4.427917110443115
240_2,250_2,78.46,1.0068723650932312
240_2,250_3,78.88,0.9951432246208191
240_2,250_4,77.81,1.0244024847984314
240_2,260_1,12.97,4.430913679504394
240_2,260_2,78.76,1.0063313876152038
240_2,260_3,78.55,1.0070015327453614
240_2,260_4,78.74,1.0014399540901184
240_2,270_1,50.81,2.323141265106201
240_2,270_2,78.64,1.0050170818328859
240_2,270_3,78.81,1.0016909063339234
240_2,270_4,78.57,1.00737813911438
240_2,280_1,78.37,1.0086778902053832
240_2,280_2,78.83,1.0027718132972718
240_2,280_3,78.78,1.0039912533760071
240_2,280_4,78.64,1.005610910987854
240_2,290_1,78.74,1.0063263090133667
240_2,290_2,78.82,1.0051017828941344
240_2,290_3,78.84,1.0048089124679564
240_2,290_4,78.66,1.0047065642356872
240_2,300_1,78.69,1.0065881558418275
240_2,300_2,78.73,1.0070955640792847
240_2,300_3,78.85,1.0034459917068481
240_2,300_4,78.66,1.0066288209915162
240_2,50_1,1.0,332.1950774414062
240_2,50_2,47.69,2.811940172576904
240_2,50_3,30.75,3.7259032081604
240_2,50_4,20.69,3.7875792057037354
240_2,60_1,1.0,169.14688232421875
240_2,60_2,53.39,2.530282083892822
240_2,60_3,35.79,3.5464764190673828
240_2,60_4,31.85,3.3163193450927735
240_2,70_1,1.0,29.500433520507812
240_2,70_2,63.7,1.9965534551620483
240_2,70_3,41.22,3.2525324119567873
240_2,70_4,45.81,2.694148571777344
240_2,80_1,1.0,30.444611584472657
240_2,80_2,64.8,1.838617038154602
240_2,80_3,50.8,2.6635394649505617
240_2,80_4,54.14,2.258482016372681
240_2,90_1,1.05,30.309695935058595
240_2,90_2,69.17,1.5758864591598511
240_2,90_3,56.3,2.310885350418091
240_2,90_4,61.33,1.8625484720230103
240_3,240_3,78.12,1.0268840703964233
240_3,240_4,75.51,1.1174093022346496
240_3,250_1,10.33,4.462621923828125
240_3,250_2,78.94,0.9921669125556946
240_3,250_3,79.14,0.9904342067718506
240_3,250_4,78.12,1.0145367461204529
240_3,260_1,11.07,4.478660346984864
240_3,260_2,78.98,0.9950834284782409
240_3,260_3,78.85,0.9974379175186158
240_3,260_4,78.88,0.9916473693847656
240_3,270_1,47.56,2.489079065704346
240_3,270_2,78.9,0.993829186630249
240_3,270_3,79.12,0.9938095692634582
240_3,270_4,79.05,0.9978700439453125
240_3,280_1,78.84,0.9990812191009522
240_3,280_2,79.08,0.9909453974723816
240_3,280_3,79.1,0.9945809286117554
240_3,280_4,79.07,0.996263102722168
240_3,290_1,79.2,0.9956571153640748
240_3,290_2,79.14,0.9942963952064514
240_3,290_3,79.2,0.9953533420562745
240_3,290_4,79.14,0.9951402764320374
240_3,300_1,79.01,0.9967408840179444
240_3,300_2,79.09,0.9962672986984253
240_3,300_3,79.13,0.9939958720207215
240_3,300_4,79.12,0.9960182046890259
240_3,50_1,1.0,4752.26292265625
240_3,50_2,48.93,2.8038555458068846
240_3,50_3,28.66,3.7529188358306884
240_3,50_4,20.94,3.8097842346191406
240_3,60_1,1.0,1981.118895703125
240_3,60_2,52.11,2.5878649406433105
240_3,60_3,32.69,3.634025804901123
240_3,60_4,32.59,3.345584300613403
240_3,70_1,0.75,20.98592709350586
240_3,70_2,62.72,2.037045025253296
240_3,70_3,36.88,3.3531633346557617
240_3,70_4,48.03,2.626727142715454
240_3,80_1,1.0,33.514364868164066
240_3,80_2,65.02,1.8424547260284423
240_3,80_3,49.99,2.6889230110168456
240_3,80_4,55.69,2.2111929079055788
240_3,90_1,0.96,39.03316396484375
240_3,90_2,70.04,1.5622354658126831
240_3,90_3,55.08,2.379515896606445
240_3,90_4,62.6,1.8349363071441651
240_4,240_4,77.8,1.0070406498908997
240_4,250_1,67.72,1.4460853687286377
240_4,250_2,76.56,1.0708972460269928
240_4,250_3,73.4,1.2199521228790282
240_4,250_4,78.05,0.9960795100212098
240_4,260_1,70.02,1.3534206539154052
240_4,260_2,75.85,1.0981567900657654
240_4,260_3,69.03,1.4126880954742431
240_4,260_4,77.86,1.0100345500469208
240_4,270_1,77.67,1.0192843629837036
240_4,270_2,75.46,1.115294381904602
240_4,270_3,72.67,1.2398948943138122
240_4,270_4,76.53,1.066957682466507
240_4,280_1,70.04,1.3570887680053711
240_4,280_2,74.8,1.1425432166099547
240_4,280_3,74.3,1.1688530096054077
240_4,280_4,75.36,1.123645556163788
240_4,290_1,73.94,1.1842749833106994
240_4,290_2,74.57,1.1548166885375977
240_4,290_3,74.55,1.1552481146812439
240_4,290_4,74.52,1.1571009832382202
240_4,300_1,74.24,1.177002279663086
240_4,300_2,74.64,1.1490486032485963
240_4,300_3,74.67,1.1565215667724609
240_4,300_4,74.53,1.1576693902015687
240_4,50_1,1.0,8.42279596786499
240_4,50_2,11.89,4.209142253112793
240_4,50_3,13.78,4.124681225967407
240_4,50_4,5.51,4.485755725097656
240_4,60_1,1.02,23.284706372070314
240_4,60_2,12.09,4.1514654632568355
240_4,60_3,18.19,3.9824805450439453
240_4,60_4,5.64,4.437420929718018
240_4,70_1,1.39,4.625413214874268
240_4,70_2,21.72,3.84624012298584
240_4,70_3,21.74,3.780610450363159
240_4,70_4,7.23,4.331447674560547
240_4,80_1,1.0,4.630310038757324
240_4,80_2,19.11,3.8751138538360594
240_4,80_3,32.45,3.338483001708984
240_4,80_4,9.32,4.206536460876465
240_4,90_1,1.0,5.684326438140869
240_4,90_2,27.61,3.4962930377960206
240_4,90_3,33.97,3.2192460578918456
240_4,90_4,14.13,4.026301107788086
250_1,250_1,77.81,1.0130774780273437
250_1,250_2,15.6,4.177486465454102
250_1,250_3,7.1,4.548756899261474
250_1,250_4,55.69,2.04449677066803
250_1,260_1,75.65,1.0878350261688232
250_1,260_2,12.99,4.3742793235778805
250_1,260_3,4.86,4.591772212219238
250_1,260_4,32.5,3.312773696899414
250_1,270_1,75.24,1.09290208902359
250_1,270_2,11.38,4.417181877136231
250_1,270_3,6.89,4.587170906066895
250_1,270_4,17.02,4.15500537109375
250_1,280_1,5.19,4.62425163269043
250_1,280_2,9.98,4.493536032104492
250_1,280_3,8.83,4.497791411590576
250_1,280_4,11.48,4.429572805786133
250_1,290_1,8.38,4.516953060913086
250_1,290_2,9.67,4.487313830566406
250_1,290_3,9.52,4.496435678100586
250_1,290_4,9.74,4.490596026611328
250_1,300_1,8.77,4.513051393127442
250_1,300_2,9.72,4.494811428070069
250_1,300_3,9.47,4.494362457275391
250_1,300_4,9.49,4.488318941497803
250_1,50_1,1.0,7.3180487365722655
250_1,50_2,2.27,4.598280544281006
250_1,50_3,1.77,4.57197300567627
250_1,50_4,2.0,4.6024338844299315
250_1,60_1,1.0,5.332926049804687
250_1,60_2,1.99,4.595912147521973
250_1,60_3,2.7,4.576640075683594
250_1,60_4,1.71,4.608403050231933
250_1,70_1,1.01,4.603754244232178
250_1,70_2,2.48,4.591243901062012
250_1,70_3,2.18,4.568621961975098
250_1,70_4,2.83,4.59363549118042
250_1,80_1,1.52,4.605078652191162
250_1,80_2,2.23,4.592861617279053
250_1,80_3,3.41,4.533103276062012
250_1,80_4,1.51,4.597293573760986
250_1,90_1,1.79,4.603763172912598
250_1,90_2,2.95,4.585481867980957
250_1,90_3,3.22,4.552447132873535
250_1,90_4,1.81,4.597738829040527
250_2,250_2,78.06,1.0233254476547242
250_2,250_3,78.89,0.9958793207168579
250_2,250_4,77.79,1.0243185400009156
250_2,260_1,16.83,4.196724868774414
250_2,260_2,78.42,1.0154337365150452
250_2,260_3,78.38,1.0119661067962646
250_2,260_4,78.37,1.0075842107772828
250_2,270_1,56.36,2.020607723236084
250_2,270_2,78.43,1.013470013141632
250_2,270_3,78.44,1.007534633731842
250_2,270_4,78.23,1.0146974305152894
250_2,280_1,78.29,1.0098898864746093
250_2,280_2,78.38,1.0099104056358337
250_2,280_3,78.49,1.0106530190467835
250_2,280_4,78.35,1.012760779953003
250_2,290_1,78.46,1.0128082761764525
250_2,290_2,78.47,1.0101156556129456
250_2,290_3,78.55,1.0099520432472229
250_2,290_4,78.52,1.0108597175598144
250_2,300_1,78.47,1.0123076036453247
250_2,300_2,78.34,1.0126309785842895
250_2,300_3,78.38,1.0097014719009398
250_2,300_4,78.36,1.0121300835609437
250_2,50_1,1.0,1350.2561021484375
250_2,50_2,47.68,2.826762091827393
250_2,50_3,32.57,3.6924269680023194
250_2,50_4,19.0,3.8638796157836914
250_2,60_1,1.0,376.45938388671874
250_2,60_2,52.59,2.583936906051636
250_2,60_3,35.38,3.5167693801879882
250_2,60_4,30.07,3.3873527187347414
250_2,70_1,1.0,24.50529757080078
250_2,70_2,63.22,2.0214564264297485
250_2,70_3,40.25,3.302430373382568
250_2,70_4,45.82,2.709909984588623
250_2,80_1,1.0,11.548845610046387
250_2,80_2,64.29,1.8725152130126954
250_2,80_3,53.02,2.609223539352417
250_2,80_4,53.13,2.3002021900177003
250_2,90_1,1.0,65.76032399902344
250_2,90_2,68.9,1.5912844535827637
250_2,90_3,56.99,2.2916682655334473
250_2,90_4,61.35,1.874858203125
250_3,250_3,78.13,1.023653293991089
250_3,250_4,77.35,1.0469037344932557
250_3,260_1,7.63,4.59689873046875
250_3,260_2,78.95,0.9977935535430908
250_3,260_3,78.69,1.0026885254859925
250_3,260_4,78.67,0.9977337297439575
250_3,270_1,38.51,2.9984783065795897
250_3,270_2,78.83,0.9988367169380188
250_3,270_3,78.96,0.9982398469924927
250_3,270_4,78.74,1.0027604964256287
250_3,280_1,78.73,1.0019012991905212
250_3,280_2,78.88,0.9982892723083496
250_3,280_3,78.85,0.9994365414619446
250_3,280_4,78.88,1.0014662457466126
250_3,290_1,78.89,1.0018345562934876
250_3,290_2,78.93,0.9984706712722778
250_3,290_3,78.87,1.0002266255378722
250_3,290_4,78.9,1.0001648406028747
250_3,300_1,78.88,1.0017903121948242
250_3,300_2,78.79,1.0016307388305663
250_3,300_3,78.9,0.9986605770111084
250_3,300_4,78.93,1.0016331447601319
250_3,50_1,1.0,13071.4652421875
250_3,50_2,51.34,2.6860450355529784
250_3,50_3,30.97,3.7975666076660155
250_3,50_4,25.26,3.656735945892334
250_3,60_1,1.0,379.0046486328125
250_3,60_2,55.5,2.4470972774505615
250_3,60_3,35.53,3.5893252922058108
250_3,60_4,34.95,3.2052246589660642
250_3,70_1,1.0,69.89029931640626
250_3,70_2,65.33,1.9188718446731567
250_3,70_3,37.09,3.384362351989746
250_3,70_4,51.4,2.466922267150879
250_3,80_1,1.0,207.70478881835936
250_3,80_2,67.46,1.7162294439315795
250_3,80_3,52.13,2.642804913330078
250_3,80_4,57.93,2.080946606826782
250_3,90_1,0.9,70.20994135742187
250_3,90_2,70.39,1.5076493753433227
250_3,90_3,53.96,2.3821979789733887
250_3,90_4,64.36,1.7466951852798462
250_4,250_4,77.79,1.0273599806785583
250_4,260_1,58.56,1.9125485229492187
250_4,260_2,77.81,1.029135905265808
250_4,260_3,75.45,1.119693071269989
250_4,260_4,78.13,1.0117636358261108
250_4,270_1,75.11,1.1291310482025148
250_4,270_2,77.64,1.0321654710769654
250_4,270_3,76.84,1.0664268763542175
250_4,270_4,77.95,1.0260060762405396
250_4,280_1,75.98,1.1025020374298096
250_4,280_2,77.75,1.0386328517913819
250_4,280_3,77.4,1.045542151260376
250_4,280_4,77.69,1.0364255158424378
250_4,290_1,77.4,1.0507932182312012
250_4,290_2,77.68,1.042608399772644
250_4,290_3,77.61,1.0411339052200317
250_4,290_4,77.59,1.044184625530243
250_4,300_1,77.44,1.0504846917629242
250_4,300_2,77.59,1.0398431553840637
250_4,300_3,77.49,1.042307103061676
250_4,300_4,77.58,1.046066130065918
250_4,50_1,1.0,349.3433125
250_4,50_2,25.55,3.6783281215667722
250_4,50_3,27.66,3.835448386001587
250_4,50_4,7.64,4.3111721130371095
250_4,60_1,1.0,27.33989864807129
250_4,60_2,28.04,3.536615905380249
250_4,60_3,27.77,3.6845518936157227
250_4,60_4,10.25,4.183186061096191
250_4,70_1,1.19,4.6712654296875
250_4,70_2,41.66,3.0151385040283203
250_4,70_3,30.88,3.4662347412109376
250_4,70_4,17.41,3.874507704925537
250_4,80_1,1.0,4.877885070800781
250_4,80_2,40.45,2.9914198234558107
250_4,80_3,45.91,2.857200643157959
250_4,80_4,23.86,3.5621190406799315
250_4,90_1,1.0,8.224144717407226
250_4,90_2,49.38,2.520985552215576
250_4,90_3,47.79,2.6438041748046874
250_4,90_4,33.02,3.117794460296631
260_1,260_1,77.94,1.0080147569656372
260_1,260_2,14.26,4.360176253509522
260_1,260_3,5.25,4.629989260101318
260_1,260_4,34.83,3.1498772727966307
260_1,270_1,76.47,1.0676310700416565
260_1,270_2,12.26,4.436815083312989
260_1,270_3,7.43,4.639127642059326
260_1,270_4,18.77,4.103901547241211
260_1,280_1,5.8,4.685762631225586
260_1,280_2,10.78,4.533152545928955
260_1,280_3,9.4,4.535630564880371
260_1,280_4,12.37,4.456899370574951
260_1,290_1,8.95,4.569117144012451
260_1,290_2,10.12,4.523634925842285
260_1,290_3,10.1,4.5379489868164065
260_1,290_4,10.33,4.537106304168701
260_1,300_1,9.21,4.568155388641357
260_1,300_2,10.21,4.533090399169922
260_1,300_3,10.01,4.5377788040161136
260_1,300_4,10.11,4.5280915496826175
260_1,50_1,1.0,8.75263140411377
260_1,50_2,1.89,4.599865154266357
260_1,50_3,1.14,4.578064692687988
260_1,50_4,1.02,4.599379460144043
260_1,60_1,1.0,5.8102972663879395
260_1,60_2,2.1,4.5955958152770995
260_1,60_3,2.54,4.568041979980468
260_1,60_4,1.35,4.614422412872314
260_1,70_1,2.09,4.597549212646484
260_1,70_2,2.03,4.591603471374512
260_1,70_3,2.81,4.5558600425720215
260_1,70_4,1.11,4.6022991317749025
260_1,80_1,1.01,4.620256439208984
260_1,80_2,2.18,4.586306346130371
260_1,80_3,2.36,4.542409590148925
260_1,80_4,1.35,4.608994235992432
260_1,90_1,1.11,4.6044879898071285
260_1,90_2,2.59,4.580078363037109
260_1,90_3,2.7,4.549629469299316
260_1,90_4,2.61,4.602051525878906
260_2,260_2,77.93,1.0288551510810853
260_2,260_3,78.3,1.0203105380058288
260_2,260_4,78.21,1.0170498410224915
260_2,270_1,52.98,2.214025452423096
260_2,270_2,78.28,1.022838408088684
260_2,270_3,78.32,1.0175141922950746
260_2,270_4,78.16,1.0215703548431396
260_2,280_1,78.38,1.0161400644302367
260_2,280_2,78.56,1.0168014950752258
260_2,280_3,78.26,1.0191174945831298
260_2,280_4,78.26,1.0203262424468995
260_2,290_1,78.45,1.0209090683937072
260_2,290_2,78.39,1.0185144901275636
260_2,290_3,78.32,1.01906659116745
260_2,290_4,78.52,1.0189797965049743
260_2,300_1,78.26,1.0214372402191163
260_2,300_2,78.34,1.0206294242858887
260_2,300_3,78.39,1.0183256718635558
260_2,300_4,78.33,1.020451522254944
260_2,50_1,1.0,2024.416189453125
260_2,50_2,49.1,2.7846320045471193
260_2,50_3,31.33,3.7232195953369143
260_2,50_4,19.33,3.8603838329315185
260_2,60_1,1.0,56.874394689941404
260_2,60_2,52.69,2.5638521018981932
260_2,60_3,33.82,3.552542465209961
260_2,60_4,31.72,3.3410841732025145
260_2,70_1,1.0,23.383282278442383
260_2,70_2,63.66,2.0288045967102053
260_2,70_3,40.88,3.240587600708008
260_2,70_4,45.91,2.709673986053467
260_2,80_1,1.0,40.609208233642576
260_2,80_2,65.12,1.8445208297729492
260_2,80_3,51.57,2.653190587615967
260_2,80_4,54.03,2.261116463470459
260_2,90_1,0.98,55.86882411499023
260_2,90_2,68.76,1.5907903881072998
260_2,90_3,56.17,2.3163020439147948
260_2,90_4,61.27,1.876557724761963
260_3,260_3,77.86,1.0339671989440917
260_3,260_4,77.88,1.0304763772010803
260_3,270_1,26.44,3.6914119510650636
260_3,270_2,78.31,1.0175740597724914
260_3,270_3,78.28,1.019843611240387
260_3,270_4,78.13,1.0232467531204223
260_3,280_1,78.38,1.017233579158783
260_3,280_2,78.51,1.0158510811805725
260_3,280_3,78.43,1.0190852751731874
260_3,280_4,78.46,1.019543706512451
260_3,290_1,78.57,1.020041372680664
260_3,290_2,78.45,1.0183235421180725
260_3,290_3,78.38,1.0182880222320556
260_3,290_4,78.61,1.0186130376815796
260_3,300_1,78.38,1.020057560825348
260_3,300_2,78.43,1.0194702031135559
260_3,300_3,78.52,1.0170999436378478
260_3,300_4,78.51,1.020372137737274
260_3,50_1,0.96,1670.8151103515625
260_3,50_2,53.25,2.62485419960022
260_3,50_3,28.04,3.84646880569458
260_3,50_4,28.13,3.5403912315368653
260_3,60_1,1.0,782.3646369140625
260_3,60_2,56.58,2.3852323066711425
260_3,60_3,29.28,3.713830276107788
260_3,60_4,40.18,3.027389298248291
260_3,70_1,1.0,182.69531467285157
260_3,70_2,66.58,1.8655057014465333
260_3,70_3,37.06,3.403939770889282
260_3,70_4,54.68,2.3362541805267334
260_3,80_1,1.0,174.90144904785157
260_3,80_2,68.93,1.656570287322998
260_3,80_3,47.98,2.829097481536865
260_3,80_4,61.46,1.9515054893493653
260_3,90_1,1.0,251.38280458984374
260_3,90_2,71.68,1.4616216928482055
260_3,90_3,54.39,2.4361545654296877
260_3,90_4,66.64,1.65206844997406
260_4,260_4,78.04,1.02209184589386
260_4,270_1,68.29,1.4473272346496582
260_4,270_2,78.28,1.0154293232917786
260_4,270_3,78.09,1.018568510913849
260_4,270_4,78.05,1.020175570011139
260_4,280_1,78.04,1.0219310571670532
260_4,280_2,78.18,1.0145797235488891
260_4,280_3,78.18,1.016988220024109
260_4,280_4,78.08,1.0183611938476562
260_4,290_1,78.2,1.018719610595703
260_4,290_2,78.27,1.0170402229309081
260_4,290_3,78.27,1.0162907192230224
260_4,290_4,78.24,1.0175323099136353
260_4,300_1,78.18,1.019323330116272
260_4,300_2,78.19,1.0175561889648437
260_4,300_3,78.34,1.015769703388214
260_4,300_4,78.37,1.0180486392974855
260_4,50_1,1.0,1012.803743359375
260_4,50_2,40.28,3.122943790817261
260_4,50_3,30.29,3.715268426513672
260_4,50_4,12.93,4.083642853546142
260_4,60_1,1.0,235.27182412109374
260_4,60_2,42.58,2.939217456817627
260_4,60_3,31.97,3.5604586959838866
260_4,60_4,20.3,3.7588664600372312
260_4,70_1,1.0,6.952749079895019
260_4,70_2,56.25,2.3507415168762207
260_4,70_3,40.83,3.2509326583862306
260_4,70_4,32.84,3.228658818817139
260_4,80_1,1.0,9.832942129516601
260_4,80_2,57.29,2.209884694480896
260_4,80_3,51.57,2.6409028324127197
260_4,80_4,42.25,2.754393189239502
260_4,90_1,1.27,11.295532969665528
260_4,90_2,63.49,1.8511641342163085
260_4,90_3,55.28,2.3330222110748293
260_4,90_4,51.35,2.290146007537842
270_1,270_1,77.62,1.022168207359314
270_1,270_2,49.91,2.3756033710479736
270_1,270_3,37.65,3.054737055206299
270_1,270_4,57.93,1.9529513305664064
270_1,280_1,29.95,3.501325814437866
270_1,280_2,46.73,2.537411390686035
270_1,280_3,43.97,2.6923190956115723
270_1,280_4,49.58,2.391449208831787
270_1,290_1,42.58,2.7670606979370116
270_1,290_2,45.61,2.601842858123779
270_1,290_3,45.56,2.6149481979370117
270_1,290_4,45.67,2.6010587341308593
270_1,300_1,43.32,2.7259184020996092
270_1,300_2,45.85,2.5907538261413574
270_1,300_3,45.58,2.616679733657837
270_1,300_4,45.67,2.6063610767364502
270_1,50_1,1.04,5.807768653869629
270_1,50_2,2.83,4.556184616088867
270_1,50_3,3.91,4.487129345703125
270_1,50_4,1.18,4.581357958221435
270_1,60_1,1.0,14.662787969970703
270_1,60_2,2.2,4.549319050598145
270_1,60_3,5.46,4.456614349365235
270_1,60_4,2.07,4.573133012390136
270_1,70_1,1.02,4.5985401947021485
270_1,70_2,4.15,4.522649889373779
270_1,70_3,4.27,4.421234800720215
270_1,70_4,2.22,4.5556180419921875
270_1,80_1,1.0,4.623592381286621
270_1,80_2,3.45,4.515124822235108
270_1,80_3,8.74,4.242835958862305
270_1,80_4,1.48,4.567733576965332
270_1,90_1,1.0,4.709829145812988
270_1,90_2,5.11,4.457729267120361
270_1,90_3,6.77,4.330595011138916
270_1,90_4,3.72,4.536799523162842
270_2,270_2,78.1,1.0298892615318298
270_2,270_3,78.12,1.0193799176216125
270_2,270_4,78.01,1.025935261440277
270_2,280_1,78.42,1.0152155827522278
270_2,280_2,78.29,1.0219500098228456
270_2,280_3,78.17,1.022454292011261
270_2,280_4,78.19,1.0240591895103455
270_2,290_1,78.08,1.0243145273208618
270_2,290_2,78.28,1.0227106792449951
270_2,290_3,78.29,1.0225001214027405
270_2,290_4,78.21,1.0222257786750792
270_2,300_1,78.16,1.0243379327774047
270_2,300_2,78.06,1.0255785775184632
270_2,300_3,78.18,1.0217431322097779
270_2,300_4,78.17,1.0245235879898071
270_2,50_1,1.0,6564.27873125
